,Event Type,Event Created,Object Id,Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,SyncedQuoteId,ContractId,HasOpenActivity,HasOverdueTask,Bonus_Points_Used__c,Bonus_Points__c,DocumentLink_Record_Type__c,DocumentLink_Subject__c,DocumentLink__c,Online_Quote_URL__c,Quote_Status__c,Rollover_Points_Used__c,Tasks_Purchased_All_Orders__c,ID_SF_Migration_Opportunity__c,Points_Estimate__c,Contact__c,SBQQ__AmendedContract__c,Current_Point_Balance__c,Opportunity_ID__c,Project_Opportunity__c,Add_Contingency__c,Opportunity_Lookup__c,Points_assigned_to_Projects__c,Billing_Contact__c,Billing_Date__c,Contingency_Points__c,Contingency_Received__c,Delegated_Points_Received__c,Delegated_Points__c,Freeze_Period__c,Notes_for_Delegated_Points_Received__c,Notes_for_Delegated_Points__c,Percentage_Formula__c,Points_Logged__c,Points_Plan__c,Points_Purchased__c,Rollover_Points__c,SBQQ__Contracted__c,Two_Week__c,Un_Freeze_Date__c,Unassigned_Project_Points__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__PrimaryQuote__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,SBQQ__RenewedContract__c,attributes.type,attributes.url,date,_id
25,created,2022-04-21T21:40:13.474Z,0068Z00001WCoEcQAL,0068Z00001WCoEcQAL,False,0018Z00002YcqwjQAB,False,Aziza Scientific Initial Services,,Proposal/Price Quote,,75.0,,,2022-06-30,,,SS Landing Page,False,False,Pipeline,Pipeline,,False,,0051U000000i0GWQAY,2022-04-21T21:40:12.000+0000,0051U000007LKs0QAG,2022-04-21T21:40:13.000+0000,0051U000007LKs0QAG,2022-04-21T21:40:14.000+0000,2022-04-16,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoEc,Presented,,0.0,,,,,,0068Z00001WCoEcQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-70.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoEcQAL,1650577216073.0,62e84ff10b93022bfa43cc58
26,created,2022-04-21T23:30:09.896Z,0068Z00001WCoZuQAL,0068Z00001WCoZuQAL,False,0018Z00002YcrGoQAJ,False,Staxx LLC Initial Services Quote,,Proposal/Price Quote,,75.0,,,2022-06-30,,,,False,False,Pipeline,Pipeline,,False,,0051U000007LKs0QAG,2022-04-21T23:30:09.000+0000,0051U000007LKs0QAG,2022-04-21T23:30:10.000+0000,0051U000007LKs0QAG,2022-04-21T23:30:10.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoZu,Presented,,0.0,,,,,,0068Z00001WCoZuQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-70.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoZuQAL,1650583812473.0,62e84ff10b93022bfa43cc59
27,updated,2022-04-21T23:41:42.284Z,0068Z00001WCoZuQAL,0068Z00001WCoZuQAL,False,0018Z00002YcrGoQAJ,False,Staxx LLC Initial Services Quote,,Proposal/Price Quote,21295.0,75.0,15971.25,5.0,2022-06-30,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-21T23:30:09.000+0000,0051U000007LKs0QAG,2022-04-21T23:41:42.000+0000,0051U000007LKs0QAG,2022-04-21T23:41:42.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoZu,Presented,,0.0,,,,,,0068Z00001WCoZuQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-70.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoZuQAL,1650584502853.0,62e84ff10b93022bfa43cc5b
28,updated,2022-04-21T23:30:32.535Z,0068Z00001WCoZuQAL,0068Z00001WCoZuQAL,False,0018Z00002YcrGoQAJ,False,Staxx LLC Initial Services Quote,,Proposal/Price Quote,,75.0,,,2022-06-30,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-21T23:30:09.000+0000,0051U000007LKs0QAG,2022-04-21T23:30:32.000+0000,0051U000007LKs0QAG,2022-04-21T23:30:32.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoZu,Presented,,0.0,,,,,,0068Z00001WCoZuQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-70.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoZuQAL,1650583833720.0,62e84ff10b93022bfa43cc5a
29,updated,2022-04-22T03:47:08.706Z,0068Z00001WCfx5QAD,0068Z00001WCfx5QAD,False,0018Z00002Ycgc0QAB,False,Initial Services and Membership,,Closed Won,3594.0,100.0,3594.0,4.0,2022-04-21,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-19T22:11:25.000+0000,0051U000007LKs0QAG,2022-04-22T03:47:08.000+0000,0051U000004IhG0QAK,2022-04-22T03:47:08.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCfx5,Presented,,0.0,,,0038Z00002od7qPQAQ,,,0068Z00001WCfx5QAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCfx5QAD,1650599230124.0,62e84ff10b93022bfa43cc5c
30,updated,2022-04-19T21:40:09.444Z,0061U0000067mNUQAY,0061U0000067mNUQAY,False,0011U00000MkD6iQAF,False,Test Opportunity,ddasdsdasd,Needs Analysis,5000.0,80.0,4000.0,,2019-04-30,Existing Business,call,Employee Referral,False,False,Pipeline,Pipeline,,False,,0051U000000i0GWQAY,2019-04-09T18:01:10.000+0000,0051U000000i0GWQAY,2022-04-19T21:40:09.000+0000,0051U000009NJ9YQAW,2022-04-19T21:40:09.000+0000,,2.0,2019.0,2019 2,2022-04-19T21:40:08.000+0000,2022-04-19T21:40:08.000+0000,,,False,False,33.0,55.0,Quote,testing,fdsfdsffs,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0061U0000067mNU,Presented,33.0,0.0,,100.0,0038Z00002ocVVbQAM,,55.0,0061U0000067mNUQAY,True,False,0061U000006500IQAQ,,,2022-08-02,,,,,,,,166.67,,,33.0,,False,1085.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0061U0000067mNUQAY,1650404410391.0,62e84ff10b93022bfa43cc4e
31,updated,2022-04-19T21:40:09.444Z,0061U0000067mNUQAY,0061U0000067mNUQAY,False,0011U00000MkD6iQAF,False,Test Opportunity,ddasdsdasd,Needs Analysis,5000.0,80.0,4000.0,,2019-04-30,Existing Business,call,Employee Referral,False,False,Pipeline,Pipeline,,False,,0051U000000i0GWQAY,2019-04-09T18:01:10.000+0000,0051U000000i0GWQAY,2022-04-19T21:40:09.000+0000,0051U000009NJ9YQAW,2022-04-19T21:40:09.000+0000,,2.0,2019.0,2019 2,2022-04-19T21:40:08.000+0000,2022-04-19T21:40:08.000+0000,,,False,False,33.0,55.0,Quote,testing,fdsfdsffs,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0061U0000067mNU,Presented,33.0,0.0,,100.0,0038Z00002ocVVbQAM,,55.0,0061U0000067mNUQAY,True,False,0061U000006500IQAQ,,,2022-08-02,,,,,,,,166.67,,,33.0,,False,1085.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0061U0000067mNUQAY,1650404410338.0,62e84ff10b93022bfa43cc4d
32,updated,2022-04-22T03:49:54.451Z,0068Z00001WCgGqQAL,0068Z00001WCgGqQAL,False,0018Z00002YcgtwQAB,False,Nextus Media Associates Initial Membership Quote,,Closed Won,397.0,100.0,397.0,1.0,2022-04-21,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-20T00:24:35.000+0000,0051U000007LKs0QAG,2022-04-22T03:49:54.000+0000,0051U000004IhG0QAK,2022-04-22T03:49:54.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCgGq,Presented,,0.0,,,0038Z00002od8BhQAI,,,0068Z00001WCgGqQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCgGqQAL,1650599395527.0,62e84ff10b93022bfa43cc5f
33,updated,2022-04-22T03:49:54.453Z,0068Z00001WCgGqQAL,0068Z00001WCgGqQAL,False,0018Z00002YcgtwQAB,False,Nextus Media Associates Initial Membership Quote,,Closed Won,397.0,100.0,397.0,1.0,2022-04-21,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-20T00:24:35.000+0000,0051U000007LKs0QAG,2022-04-22T03:49:54.000+0000,0051U000004IhG0QAK,2022-04-22T03:49:54.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCgGq,Presented,,0.0,,,0038Z00002od8BhQAI,,,0068Z00001WCgGqQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCgGqQAL,1650599395785.0,62e84ff10b93022bfa43cc60
34,created,2022-04-22T16:39:41.478Z,0068Z00001WCr0AQAT,0068Z00001WCr0AQAT,False,0018Z00002XBtPCQA1,False,Social Media Package,,Proposal/Price Quote,,75.0,,,2022-05-06,,,,False,False,Pipeline,Pipeline,,False,,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCr0A,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WCr0AQAT,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCr0AQAT,1650645583930.0,62e84ff10b93022bfa43cc61
35,created,2022-04-22T16:39:41.476Z,0068Z00001WCr0AQAT,0068Z00001WCr0AQAT,False,0018Z00002XBtPCQA1,False,Social Media Package,,Proposal/Price Quote,,75.0,,,2022-05-06,,,,False,False,Pipeline,Pipeline,,False,,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCr0A,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WCr0AQAT,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCr0AQAT,1650645585090.0,62e84ff10b93022bfa43cc62
36,updated,2022-04-22T19:01:21.885Z,0068Z00001WCoEcQAL,0068Z00001WCoEcQAL,False,0018Z00002YcqwjQAB,False,Aziza Scientific Initial Services,,Proposal/Price Quote,,75.0,,,2022-06-30,,,SS Landing Page,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-04-21T21:40:12.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:21.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:21.000+0000,2022-04-16,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoEc,Presented,,0.0,,,,,,0068Z00001WCoEcQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-69.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoEcQAL,1650654083282.0,62e84ff10b93022bfa43cc63
37,updated,2022-04-22T19:01:46.378Z,0068Z00001WCoEcQAL,0068Z00001WCoEcQAL,False,0018Z00002YcqwjQAB,False,Aziza Scientific Initial Services,,Proposal/Price Quote,2497.0,75.0,1872.75,1.0,2022-06-30,,,SS Landing Page,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-04-21T21:40:12.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:46.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:46.000+0000,2022-04-16,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoEc,Presented,,0.0,,,,,,0068Z00001WCoEcQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-69.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoEcQAL,1650654107706.0,62e84ff10b93022bfa43cc64
38,updated,2022-04-22T19:01:46.382Z,0068Z00001WCoEcQAL,0068Z00001WCoEcQAL,False,0018Z00002YcqwjQAB,False,Aziza Scientific Initial Services,,Proposal/Price Quote,2497.0,75.0,1872.75,1.0,2022-06-30,,,SS Landing Page,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-04-21T21:40:12.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:46.000+0000,0051U000007LKs0QAG,2022-04-22T19:01:46.000+0000,2022-04-16,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCoEc,Presented,,0.0,,,,,,0068Z00001WCoEcQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-69.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCoEcQAL,1650654110927.0,62e84ff10b93022bfa43cc65
39,created,2022-04-22T19:04:17.165Z,0068Z00001WCrarQAD,0068Z00001WCrarQAD,False,0018Z00002YcqyVQAR,False,AccuGen Laboratories,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCrar,Presented,,0.0,,,0038Z00002odPtkQAE,,,0068Z00001WCrarQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-34.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCrarQAD,1650654258012.0,62e84ff10b93022bfa43cc66
40,created,2022-04-22T19:04:17.166Z,0068Z00001WCrarQAD,0068Z00001WCrarQAD,False,0018Z00002YcqyVQAR,False,AccuGen Laboratories,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCrar,Presented,,0.0,,,0038Z00002odPtkQAE,,,0068Z00001WCrarQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-34.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCrarQAD,1650654258023.0,62e84ff10b93022bfa43cc67
41,updated,2022-04-22T19:05:51.671Z,0068Z00001WCrarQAD,0068Z00001WCrarQAD,False,0018Z00002YcqyVQAR,False,AccuGen Laboratories,,Proposal/Price Quote,2897.0,75.0,2172.75,2.0,2022-05-26,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:05:51.000+0000,0051U000007LKs0QAG,2022-04-22T19:05:51.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCrar,Presented,,0.0,,,0038Z00002odPtkQAE,,,0068Z00001WCrarQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-34.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCrarQAD,1650654353304.0,62e84ff10b93022bfa43cc69
42,updated,2022-04-22T19:04:28.213Z,0068Z00001WCrarQAD,0068Z00001WCrarQAD,False,0018Z00002YcqyVQAR,False,AccuGen Laboratories,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:28.000+0000,0051U000007LKs0QAG,2022-04-22T19:04:28.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCrar,Presented,,0.0,,,0038Z00002odPtkQAE,,,0068Z00001WCrarQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-34.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCrarQAD,1650654269452.0,62e84ff10b93022bfa43cc68
43,updated,2022-04-22T19:05:51.669Z,0068Z00001WCrarQAD,0068Z00001WCrarQAD,False,0018Z00002YcqyVQAR,False,AccuGen Laboratories,,Proposal/Price Quote,2897.0,75.0,2172.75,2.0,2022-05-26,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000007LKs0QAG,2022-04-22T19:04:16.000+0000,0051U000007LKs0QAG,2022-04-22T19:05:51.000+0000,0051U000007LKs0QAG,2022-04-22T19:05:51.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCrar,Presented,,0.0,,,0038Z00002odPtkQAE,,,0068Z00001WCrarQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-34.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCrarQAD,1650654353562.0,62e84ff10b93022bfa43cc6a
44,updated,2022-04-22T19:27:34.049Z,0068Z00001WCr0AQAT,0068Z00001WCr0AQAT,False,0018Z00002XBtPCQA1,False,Social Media Package,,Proposal/Price Quote,,75.0,,,2022-05-06,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T19:27:33.000+0000,0051U000006muD2QAI,2022-04-22T19:27:33.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCr0A,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WCr0AQAT,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCr0AQAT,1650655654609.0,62e84ff10b93022bfa43cc6b
45,updated,2022-04-22T19:34:59.228Z,0068Z00001WCr0AQAT,0068Z00001WCr0AQAT,False,0018Z00002XBtPCQA1,False,Social Media Package,,Proposal/Price Quote,1779.0,75.0,1334.25,5.0,2022-05-06,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T19:34:59.000+0000,0051U000006muD2QAI,2022-04-22T19:34:59.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCr0A,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WCr0AQAT,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCr0AQAT,1650656100263.0,62e84ff10b93022bfa43cc6c
46,updated,2022-04-22T19:34:59.226Z,0068Z00001WCr0AQAT,0068Z00001WCr0AQAT,False,0018Z00002XBtPCQA1,False,Social Media Package,,Proposal/Price Quote,1779.0,75.0,1334.25,5.0,2022-05-06,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006muD2QAI,2022-04-22T16:39:40.000+0000,0051U000006muD2QAI,2022-04-22T19:34:59.000+0000,0051U000006muD2QAI,2022-04-22T19:34:59.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCr0A,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WCr0AQAT,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCr0AQAT,1650656100348.0,62e84ff10b93022bfa43cc6d
47,created,2022-04-26T16:36:13.761Z,0068Z00001WD3vkQAD,0068Z00001WD3vkQAD,False,0011U00001hLiWBQA0,False,Emily TEST Training Quote 04/26/2022,,Proposal/Price Quote,,75.0,,,2022-05-10,,,,False,False,Pipeline,Pipeline,,False,,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WD3vk,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WD3vkQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WD3vkQAD,1650990974949.0,62e84ff10b93022bfa43cc6e
48,created,2022-04-26T16:36:13.759Z,0068Z00001WD3vkQAD,0068Z00001WD3vkQAD,False,0011U00001hLiWBQA0,False,Emily TEST Training Quote 04/26/2022,,Proposal/Price Quote,,75.0,,,2022-05-10,,,,False,False,Pipeline,Pipeline,,False,,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WD3vk,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WD3vkQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WD3vkQAD,1650990974959.0,62e84ff10b93022bfa43cc6f
49,updated,2022-04-26T16:36:24.348Z,0068Z00001WD3vkQAD,0068Z00001WD3vkQAD,False,0011U00001hLiWBQA0,False,Emily TEST Training Quote 04/26/2022,,Proposal/Price Quote,,75.0,,,2022-05-10,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:24.000+0000,0051U000004IhG0QAK,2022-04-26T16:36:24.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WD3vk,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WD3vkQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WD3vkQAD,1650990985395.0,62e84ff10b93022bfa43cc70
50,deleted,2022-04-26T16:39:47.150Z,0068Z00001WD3vkQAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650991188209.0,62e84ff10b93022bfa43cc72
51,updated,2022-04-26T16:37:31.027Z,0068Z00001WD3vkQAD,0068Z00001WD3vkQAD,False,0011U00001hLiWBQA0,False,Emily TEST Training Quote 04/26/2022,,Proposal/Price Quote,434.0,75.0,325.5,3.0,2022-05-10,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-04-26T16:36:12.000+0000,0051U000004IhG0QAK,2022-04-26T16:37:30.000+0000,0051U000004IhG0QAK,2022-04-26T16:37:30.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WD3vk,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WD3vkQAD,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WD3vkQAD,1650991052268.0,62e84ff10b93022bfa43cc71
52,deleted,2022-04-26T16:39:47.149Z,0068Z00001WD3vkQAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650991188228.0,62e84ff10b93022bfa43cc73
